Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Characteristics [Cell Cycle Phase],Term Source 3 REF,Term Source 3 Accession,Experimental Condition [Sister Chromatid Labelling],Experimental Condition [Genome Editing],Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels,Processed Data File,,,,,
WT_Prophase,220919_5618_wt_hemi_prophase_60min_stlc_h3s10p_cycb1_zoom5_rep4-05-02.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prophase,NCIT,NCIT_C17014,One sister,,wild_type_one_sister_prophase_stain_h3s10p,ENSG00000134057,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wild_type_one_sister_prophase_stain_h3s10p_cell_31,220919_5618_wt_hemi_prophase_60min_stlc_h3s10p_cycb1_zoom5_rep4-05-02.czi #6.tif_registered.tif,idr_upload/images/experiment4/wild_type/wild_type_one_sister_prophase_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WT_Prophase,220919_5618_wt_hemi_prophase_60min_stlc_h3s10p_cycb1_zoom5_rep4-05-02.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prophase,NCIT,NCIT_C17014,One sister,,wild_type_one_sister_prophase_stain_h3s10p,ENSG00000134057,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wild_type_one_sister_prophase_stain_h3s10p_cell_32,220919_5618_wt_hemi_prophase_60min_stlc_h3s10p_cycb1_zoom5_rep4-05-02.czi #7.tif_registered.tif,idr_upload/images/experiment4/wild_type/wild_type_one_sister_prophase_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt,,
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-02-114.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_1,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-02-114.czi #1.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-02-114.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-02-114.czi #2.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-107.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_3,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-107.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-108.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_4,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-108.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-109.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_5,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-109.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-110.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_6,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-110.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-111.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_7,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-05-106-111.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_8,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #1.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_9,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #2.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_10,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #3.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_11,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #4.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_12,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep1-06-113.czi #5.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-02-115.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_13,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-02-115.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #07.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_14,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #07.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #08.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_15,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #08.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #09.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_16,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #09.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #10.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_17,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.c.czi #10.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #01.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_18,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #01.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #02.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_19,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #02.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #03.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_20,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #03.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #04.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_21,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #04.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #05.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_22,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #05.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #06.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_23,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #06.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #11.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_24,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep2-03-116.czi #11.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep3-01-117.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_25,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep3-01-117.czi #1.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep3-01-117.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_26,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep3-01-117.czi #2.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
WAPL_G2,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep3-01-117.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,One sister,WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.,wapl_dep_one_sister_g2_stain_h3s10p,ENSG00000062650,ENSG00000134057,WAPL,CCNB1 (Cyclin B1),,validation_cell_cycle_stage,wapl_dep_one_sister_g2_stain_h3s10p_cell_27,220919_5618_2096_wapl_dep_hemi_g2_ro_h3s10p_cycb1_zoom4_8_rep3-01-117.czi #3.tif_registered.tif,idr_upload/images/experiment4/wapl_dep/wapl_dep_one_sister_g2_stain_h3s10p,,processed,cyclin_b1,phospho-h3-serine10,f-ara-edu,hoechst,idr0000_experiment4_processed_measure_fluorescence_single_cells.txt
